state,district,month,demographic_pressure_index
Rajasthan,Dausa,2025-01,2.903568179038077
Rajasthan,Dausa,2025-02,-0.4497483892266125
Rajasthan,Dausa,2025-03,-0.6002522573622497
Rajasthan,Dausa,2025-04,1.0973798394787933
Rajasthan,Dausa,2025-05,0.11605874393051281
Rajasthan,Dausa,2025-06,-0.45811531251908455
Rajasthan,Dausa,2025-07,-0.100013291053477
Rajasthan,Dausa,2025-08,-0.17007930080289727
Rajasthan,Dausa,2025-09,-0.266311765988333
Rajasthan,Dausa,2025-10,-0.6005672154366457
Rajasthan,Dausa,2025-11,-0.8484638260856467
Rajasthan,Dausa,2025-12,-0.6234554039724387
Rajasthan,Deeg,2025-01,-0.1589988192420192
Rajasthan,Deeg,2025-02,-0.34409575563116956
Rajasthan,Deeg,2025-03,-0.20527305333930687
Rajasthan,Deeg,2025-04,-0.3093900800582039
Rajasthan,Deeg,2025-05,-0.34409575563116956
Rajasthan,Deeg,2025-06,3.1264718016653985
Rajasthan,Deeg,2025-07,-0.020176116950156486
Rajasthan,Deeg,2025-08,-0.8126223758662062
Rajasthan,Deeg,2025-09,-0.7142896284094702
Rajasthan,Deeg,2025-10,-0.17056737776634118
Rajasthan,Deeg,2025-11,0.5351146922172944
Rajasthan,Deeg,2025-12,-0.5820775309886486
Rajasthan,Dhaulpur,2025-01,-0.010551676310657817
Rajasthan,Dhaulpur,2025-02,1.3400628914535428
Rajasthan,Dhaulpur,2025-03,-1.4033729493174896
Rajasthan,Dhaulpur,2025-04,1.5088897124240679
Rajasthan,Dhaulpur,2025-05,-1.0235126021338083
Rajasthan,Dhaulpur,2025-06,0.15827514465986725
Rajasthan,Dhaulpur,2025-07,-0.348205318251708
Rajasthan,Dhaulpur,2025-08,-0.8546857811632832
Rajasthan,Dhaulpur,2025-09,1.5088897124240679
Rajasthan,Dhaulpur,2025-10,-0.517032139222233
Rajasthan,Dhaulpur,2025-11,0.6647556075714425
Rajasthan,Dhaulpur,2025-12,-1.0235126021338083
Rajasthan,Dholpur,2025-01,3.164859303744207
Rajasthan,Dholpur,2025-02,-0.10858349654734145
Rajasthan,Dholpur,2025-03,-0.6159135566936309
Rajasthan,Dholpur,2025-04,-0.06539932627256395
Rajasthan,Dholpur,2025-05,0.11238289278048084
Rajasthan,Dholpur,2025-06,-0.6376817091699907
Rajasthan,Dholpur,2025-07,-0.6626072392502016
Rajasthan,Dholpur,2025-08,-0.7154911812622207
Rajasthan,Dholpur,2025-09,-0.23310839772518838
Rajasthan,Dholpur,2025-10,0.06579257692526382
Rajasthan,Dholpur,2025-11,0.085610845609946
Rajasthan,Dholpur,2025-12,-0.38986071213875817
Rajasthan,Didwana Kuchaman,2025-01,-0.22818203832832765
Rajasthan,Didwana Kuchaman,2025-02,-0.49973752195873383
Rajasthan,Didwana Kuchaman,2025-03,2.7589282816061402
Rajasthan,Didwana Kuchaman,2025-04,0.8580398961932971
Rajasthan,Didwana Kuchaman,2025-05,-0.49973752195873383
Rajasthan,Didwana Kuchaman,2025-06,0.586484412562891
Rajasthan,Didwana Kuchaman,2025-07,-1.1333669837630151
Rajasthan,Didwana Kuchaman,2025-08,-0.5902560165022025
Rajasthan,Didwana Kuchaman,2025-09,-0.3639597801435307
Rajasthan,Didwana Kuchaman,2025-10,-0.49973752195873383
Rajasthan,Didwana Kuchaman,2025-11,-0.77129300558914
Rajasthan,Didwana Kuchaman,2025-12,0.3828177998400863
Rajasthan,Dungarpur,2025-01,3.310066684573426
Rajasthan,Dungarpur,2025-02,-0.28719945939813696
Rajasthan,Dungarpur,2025-03,-0.19068596388665057
Rajasthan,Dungarpur,2025-04,-0.2398680871188619
Rajasthan,Dungarpur,2025-05,-0.4179835143803442
Rajasthan,Dungarpur,2025-06,-0.2823136673810046
Rajasthan,Dungarpur,2025-07,-0.3537891430703964
Rajasthan,Dungarpur,2025-08,-0.32795338797655244
Rajasthan,Dungarpur,2025-09,-0.36605811963787227
Rajasthan,Dungarpur,2025-10,-0.24388156605482386
Rajasthan,Dungarpur,2025-11,-0.24419029520374394
Rajasthan,Dungarpur,2025-12,-0.35614348046503913
Rajasthan,Ganganagar,2025-01,2.9477473384309927
Rajasthan,Ganganagar,2025-02,-0.1825172634034531
Rajasthan,Ganganagar,2025-03,-0.7066695670071016
Rajasthan,Ganganagar,2025-04,-0.6866635193027173
Rajasthan,Ganganagar,2025-05,0.6595703717931146
Rajasthan,Ganganagar,2025-06,0.09563966922519496
Rajasthan,Ganganagar,2025-07,-0.4434660633377085
Rajasthan,Ganganagar,2025-08,-0.13020679554975043
Rajasthan,Ganganagar,2025-09,0.027973763496202512
Rajasthan,Ganganagar,2025-10,0.13926733205710495
Rajasthan,Ganganagar,2025-11,-1.1325839582495516
Rajasthan,Ganganagar,2025-12,-0.5880913081523232
Rajasthan,Hanumangarh,2025-01,2.216951811828303
Rajasthan,Hanumangarh,2025-02,-0.30157598532976115
Rajasthan,Hanumangarh,2025-03,0.25475746439926755
Rajasthan,Hanumangarh,2025-04,-0.1597549529678573
Rajasthan,Hanumangarh,2025-05,0.39187445679654537
Rajasthan,Hanumangarh,2025-06,0.2809267583794264
Rajasthan,Hanumangarh,2025-07,1.471164686010306
Rajasthan,Hanumangarh,2025-08,-0.34219884167809805
Rajasthan,Hanumangarh,2025-09,-1.2584763829407992
Rajasthan,Hanumangarh,2025-10,-0.2049013993084786
Rajasthan,Hanumangarh,2025-11,-1.1208769629719328
Rajasthan,Hanumangarh,2025-12,-1.227890652216915
Rajasthan,Jaipur,2025-01,1.5055130344594243
Rajasthan,Jaipur,2025-02,-0.11756628211501075
Rajasthan,Jaipur,2025-03,-1.048797043617559
Rajasthan,Jaipur,2025-04,2.0840932454032446
Rajasthan,Jaipur,2025-05,-0.3468531405969299
Rajasthan,Jaipur,2025-06,-1.2665979102649325
Rajasthan,Jaipur,2025-07,1.2091466676615437
Rajasthan,Jaipur,2025-08,-0.5362295270526182
Rajasthan,Jaipur,2025-09,-0.7871322384530017
Rajasthan,Jaipur,2025-10,-0.34369520541818854
Rajasthan,Jaipur,2025-11,-0.21036732221319282
Rajasthan,Jaipur,2025-12,-0.14151427779277706
Rajasthan,Jaisalmer,2025-01,1.9323906055213265
Rajasthan,Jaisalmer,2025-02,-0.7361873422282204
Rajasthan,Jaisalmer,2025-03,0.2432201225666394
Rajasthan,Jaisalmer,2025-04,0.446753605363893
Rajasthan,Jaisalmer,2025-05,-0.5701816737921686
Rajasthan,Jaisalmer,2025-06,0.538514504083038
Rajasthan,Jaisalmer,2025-07,-2.064232689716635
Rajasthan,Jaisalmer,2025-08,0.08215045992133095
Rajasthan,Jaisalmer,2025-09,-1.0819439201061263
Rajasthan,Jaisalmer,2025-10,1.186097147744176
Rajasthan,Jaisalmer,2025-11,0.05926161312436592
Rajasthan,Jaisalmer,2025-12,-0.03584243248162757
Rajasthan,Jalor,2025-01,3.123911159059028
Rajasthan,Jalor,2025-02,-0.5061756405689577
Rajasthan,Jalor,2025-03,-0.2632471661794769
Rajasthan,Jalor,2025-04,0.323774922953242
Rajasthan,Jalor,2025-05,-0.23580555342848863
Rajasthan,Jalor,2025-06,-0.7265750675190598
Rajasthan,Jalor,2025-07,-0.5844143577475315
Rajasthan,Jalor,2025-08,-0.059273618972998904
Rajasthan,Jalor,2025-09,-0.7331143508515314
Rajasthan,Jalor,2025-10,0.14129288269864923
Rajasthan,Jalor,2025-11,-0.563807789849709
Rajasthan,Jalor,2025-12,0.08343458040683031
Rajasthan,Jalore,2025-01,-0.6719248888971573
Rajasthan,Jalore,2025-02,-0.6719248888971573
Rajasthan,Jalore,2025-03,1.2934554111270278
Rajasthan,Jalore,2025-04,0.6887230111195862
Rajasthan,Jalore,2025-05,1.1422723111251674
Rajasthan,Jalore,2025-06,-1.1758685555700252
Rajasthan,Jalore,2025-07,-0.36955868889343657
Rajasthan,Jalore,2025-08,0.008399061111214436
Rajasthan,Jalore,2025-09,-0.9742910889008781
Rajasthan,Jalore,2025-10,-1.1254741889027384
Rajasthan,Jalore,2025-11,-0.11758685555700264
Rajasthan,Jalore,2025-12,1.9737793611353995
Rajasthan,Jhalawar,2025-01,3.096272787853787
Rajasthan,Jhalawar,2025-02,-0.717067758518425
Rajasthan,Jhalawar,2025-03,-0.9434868218893303
Rajasthan,Jhalawar,2025-04,0.02586328725592408
Rajasthan,Jhalawar,2025-05,0.0684059425791452
Rajasthan,Jhalawar,2025-06,-0.18482414863050498
Rajasthan,Jhalawar,2025-07,0.11364971887526988
Rajasthan,Jhalawar,2025-08,0.3214628850084817
Rajasthan,Jhalawar,2025-09,-0.4475568948092598
Rajasthan,Jhalawar,2025-10,-0.6129013345931367
Rajasthan,Jhalawar,2025-11,-0.2651824975743674
Rajasthan,Jhalawar,2025-12,-0.454635165557577
Rajasthan,Jhunjhunu,2025-01,-0.37923455385827987
Rajasthan,Jhunjhunu,2025-02,0.5504318667428743
Rajasthan,Jhunjhunu,2025-03,-0.5937729586123923
Rajasthan,Jhunjhunu,2025-04,1.356576175515903
Rajasthan,Jhunjhunu,2025-05,-0.4377450278821287
Rajasthan,Jhunjhunu,2025-06,-0.37923455385827987
Rajasthan,Jhunjhunu,2025-07,-0.8590204408538406
Rajasthan,Jhunjhunu,2025-08,-0.47675201056469463
Rajasthan,Jhunjhunu,2025-09,2.6828135867231437
Rajasthan,Jhunjhunu,2025-10,-0.32852547637094415
Rajasthan,Jhunjhunu,2025-11,-0.8018101995860771
Rajasthan,Jhunjhunu,2025-12,-0.33372640739528625
Rajasthan,Jhunjhunun,2025-01,2.4840888447455622
Rajasthan,Jhunjhunun,2025-02,-0.4535779058564182
Rajasthan,Jhunjhunun,2025-03,-0.3607660283479198
Rajasthan,Jhunjhunun,2025-04,0.6981020988841118
Rajasthan,Jhunjhunun,2025-05,0.21779658421043382
Rajasthan,Jhunjhunun,2025-06,0.5126807799018139
Rajasthan,Jhunjhunun,2025-07,0.41662697597511184
Rajasthan,Jhunjhunun,2025-08,-1.0794136153687686
Rajasthan,Jhunjhunun,2025-09,0.017225905203959085
Rajasthan,Jhunjhunun,2025-10,0.039317349231292695
Rajasthan,Jhunjhunun,2025-11,-0.8924963784981852
Rajasthan,Jhunjhunun,2025-12,-1.5995846100809847
Rajasthan,Jodhpur,2025-01,2.7737730581435596
Rajasthan,Jodhpur,2025-02,-0.12904976103566557
Rajasthan,Jodhpur,2025-03,-0.8523470433105859
Rajasthan,Jodhpur,2025-04,0.38761189630192316
Rajasthan,Jodhpur,2025-05,-0.03702555042267007
Rajasthan,Jodhpur,2025-06,-1.2187811532941442
Rajasthan,Jodhpur,2025-07,0.09085533192592869
Rajasthan,Jodhpur,2025-08,-0.12119205889639639
Rajasthan,Jodhpur,2025-09,-1.0098232441036181
Rajasthan,Jodhpur,2025-10,0.7476330469295029
Rajasthan,Jodhpur,2025-11,-0.06598102934428411
Rajasthan,Jodhpur,2025-12,-0.5656734928935546
Rajasthan,Karauli,2025-01,2.9321589458760147
Rajasthan,Karauli,2025-02,-0.3748365573350382
Rajasthan,Karauli,2025-03,-0.6839340356483986
Rajasthan,Karauli,2025-04,1.1212828484932233
Rajasthan,Karauli,2025-05,-0.371937212869515
Rajasthan,Karauli,2025-06,-0.19107757538242134
Rajasthan,Karauli,2025-07,-0.2597247459876705
Rajasthan,Karauli,2025-08,-0.3128532743018401
Rajasthan,Karauli,2025-09,-0.1324077321897515
Rajasthan,Karauli,2025-10,-0.8993628856912017
Rajasthan,Karauli,2025-11,-0.29514376486378324
Rajasthan,Karauli,2025-12,-0.5321640100996095
Rajasthan,Khairthal Tijara,2025-01,2.6892838563599866
Rajasthan,Khairthal Tijara,2025-02,-0.313065487095342
Rajasthan,Khairthal Tijara,2025-03,-0.6363954163905312
Rajasthan,Khairthal Tijara,2025-04,0.10264442199847273
Rajasthan,Khairthal Tijara,2025-05,0.01026444219984724
Rajasthan,Khairthal Tijara,2025-06,-0.3592554769946547
Rajasthan,Khairthal Tijara,2025-07,1.3959641391792297
Rajasthan,Khairthal Tijara,2025-08,-0.5902054264912184
Rajasthan,Khairthal Tijara,2025-09,-0.9135353557864077
Rajasthan,Khairthal Tijara,2025-10,-0.9443286823859496
Rajasthan,Khairthal Tijara,2025-11,-0.26687549719602927
Rajasthan,Khairthal Tijara,2025-12,-0.17449551739740374
Rajasthan,Kota,2025-01,0.8825251241846
Rajasthan,Kota,2025-02,0.6311627112379389
Rajasthan,Kota,2025-03,-1.5365044581270835
Rajasthan,Kota,2025-04,1.705171474500576
Rajasthan,Kota,2025-05,-1.4075254939094406
Rajasthan,Kota,2025-06,-0.022775457778947558
Rajasthan,Kota,2025-07,0.2913644252340997
Rajasthan,Kota,2025-08,-0.4337457769915613
Rajasthan,Kota,2025-09,-1.4690812775614785
Rajasthan,Kota,2025-10,1.032968736962875
Rajasthan,Kota,2025-11,0.060443525265731185
Rajasthan,Kota,2025-12,0.26599646698271
Rajasthan,Kotputli Behror,2025-01,0.17725796450285916
Rajasthan,Kotputli Behror,2025-02,2.497725863449381
Rajasthan,Kotputli Behror,2025-03,-0.5962313351459814
Rajasthan,Kotputli Behror,2025-04,0.7573749392394895
Rajasthan,Kotputli Behror,2025-05,-0.9829759849704016
Rajasthan,Kotputli Behror,2025-06,-1.3697206347948219
Rajasthan,Kotputli Behror,2025-07,-0.2094866853215611
Rajasthan,Kotputli Behror,2025-08,0.5640026143272794
Rajasthan,Kotputli Behror,2025-09,-0.7896036600581915
Rajasthan,Kotputli Behror,2025-10,0.7573749392394895
Rajasthan,Kotputli Behror,2025-11,-0.5962313351459814
Rajasthan,Kotputli Behror,2025-12,-0.2094866853215611
Rajasthan,Nagaur,2025-01,3.190392694402162
Rajasthan,Nagaur,2025-02,-0.4793996351659055
Rajasthan,Nagaur,2025-03,-0.6971043822247636
Rajasthan,Nagaur,2025-04,0.09323466173710919
Rajasthan,Nagaur,2025-05,-0.010728671534724855
Rajasthan,Nagaur,2025-06,-0.5434299867400276
Rajasthan,Nagaur,2025-07,-0.09424626807412208
Rajasthan,Nagaur,2025-08,-0.4864158518243366
Rajasthan,Nagaur,2025-09,0.11817892312391048
Rajasthan,Nagaur,2025-10,-0.06276883216910663
Rajasthan,Nagaur,2025-11,-0.443171562707099
Rajasthan,Nagaur,2025-12,-0.5845410888230963
Rajasthan,Pali,2025-01,2.8159951440491877
Rajasthan,Pali,2025-02,-0.20420571529988626
Rajasthan,Pali,2025-03,-0.5125565597834444
Rajasthan,Pali,2025-04,0.3379180189291976
Rajasthan,Pali,2025-05,0.044173770232946004
Rajasthan,Pali,2025-06,-0.42293369635825623
Rajasthan,Pali,2025-07,-1.5027495017236652
Rajasthan,Pali,2025-08,0.18679709549984602
Rajasthan,Pali,2025-09,-0.5136458830232172
Rajasthan,Pali,2025-10,-0.5328445068400873
Rajasthan,Pali,2025-11,0.6922144604043341
Rajasthan,Pali,2025-12,-0.38816262608695434
Rajasthan,Phalodi,2025-01,-0.13934654460592075
Rajasthan,Phalodi,2025-02,1.1147723568473655
Rajasthan,Phalodi,2025-03,-0.13934654460592075
Rajasthan,Phalodi,2025-04,-0.5573861784236829
Rajasthan,Phalodi,2025-05,-0.13934654460592075
Rajasthan,Phalodi,2025-06,-0.13934654460592075
Rajasthan,Phalodi,2025-07,0.2786930892118413
Rajasthan,Phalodi,2025-08,-0.5573861784236829
Rajasthan,Phalodi,2025-09,-0.975425812241445
Rajasthan,Phalodi,2025-10,-0.975425812241445
Rajasthan,Phalodi,2025-11,2.7869308921184137
Rajasthan,Phalodi,2025-12,-0.5573861784236829
Rajasthan,Pratapgarh,2025-01,0.7551465856404885
Rajasthan,Pratapgarh,2025-02,2.3940298785054037
Rajasthan,Pratapgarh,2025-03,-1.1020765356211426
Rajasthan,Pratapgarh,2025-04,-0.26071118009671773
Rajasthan,Pratapgarh,2025-05,-0.6468182318676791
Rajasthan,Pratapgarh,2025-06,-1.7485389932213715
Rajasthan,Pratapgarh,2025-07,0.453506314834268
Rajasthan,Pratapgarh,2025-08,-0.3701867672793623
Rajasthan,Pratapgarh,2025-09,0.7529764574456815
Rajasthan,Pratapgarh,2025-10,-0.07125559196765656
Rajasthan,Pratapgarh,2025-11,-0.15904362089925433
Rajasthan,Pratapgarh,2025-12,0.002971684527353276
Rajasthan,Rajsamand,2025-01,1.9787022920690946
Rajasthan,Rajsamand,2025-02,0.4841447086931373
Rajasthan,Rajsamand,2025-03,-0.9091075133312433
Rajasthan,Rajsamand,2025-04,1.7685864723826918
Rajasthan,Rajsamand,2025-05,0.474598339075171
Rajasthan,Rajsamand,2025-06,-1.193208588298968
Rajasthan,Rajsamand,2025-07,-1.0505478546523266
Rajasthan,Rajsamand,2025-08,-0.23145429210862697
Rajasthan,Rajsamand,2025-09,-0.13586322716305427
Rajasthan,Rajsamand,2025-10,0.22686424242426953
Rajasthan,Rajsamand,2025-11,-0.6016360456833549
Rajasthan,Rajsamand,2025-12,-0.8110785334067816
Rajasthan,Salumbar,2025-01,-0.806922476165931
Rajasthan,Salumbar,2025-02,-0.4167621580197666
Rajasthan,Salumbar,2025-03,1.92419975085722
Rajasthan,Salumbar,2025-04,1.143879114564891
Rajasthan,Salumbar,2025-05,1.5340394327110556
Rajasthan,Salumbar,2025-06,-0.026601839873602182
Rajasthan,Salumbar,2025-07,-0.806922476165931
Rajasthan,Salumbar,2025-09,-0.806922476165931
Rajasthan,Salumbar,2025-10,-1.0020026352390132
Rajasthan,Salumbar,2025-11,-0.026601839873602182
Rajasthan,Salumbar,2025-12,-0.70938239662939
Rajasthan,Sawai Madhopur,2025-01,2.7709028717608053
Rajasthan,Sawai Madhopur,2025-02,-0.4790112315756785
Rajasthan,Sawai Madhopur,2025-03,0.45398294688465907
Rajasthan,Sawai Madhopur,2025-04,0.10186387728113763
Rajasthan,Sawai Madhopur,2025-05,0.4829179486912089
Rajasthan,Sawai Madhopur,2025-06,0.3231863548674723
Rajasthan,Sawai Madhopur,2025-07,-1.0293398970490153
Rajasthan,Sawai Madhopur,2025-08,-0.8737993780786192
Rajasthan,Sawai Madhopur,2025-09,-0.9361428737627151
Rajasthan,Sawai Madhopur,2025-10,0.3623781530962605
Rajasthan,Sawai Madhopur,2025-11,-0.6755155164924626
Rajasthan,Sawai Madhopur,2025-12,-0.501423255623052
Rajasthan,Sikar,2025-01,1.4424955449199819
Rajasthan,Sikar,2025-02,0.35961012590152763
Rajasthan,Sikar,2025-03,-1.0917695602317845
Rajasthan,Sikar,2025-04,0.8138753663501102
Rajasthan,Sikar,2025-05,1.7134570535274873
Rajasthan,Sikar,2025-06,1.006031798259007
Rajasthan,Sikar,2025-07,-0.804914402825546
Rajasthan,Sikar,2025-08,-0.9852240309271132
Rajasthan,Sikar,2025-09,-0.16890286512137348
Rajasthan,Sikar,2025-10,-0.36232636800257795
Rajasthan,Sikar,2025-11,-0.5360610971948757
Rajasthan,Sikar,2025-12,-1.3862715646548527
Rajasthan,Sirohi,2025-01,1.650524470746671
Rajasthan,Sirohi,2025-02,-0.3710761631552817
Rajasthan,Sirohi,2025-03,-1.23248133401033
Rajasthan,Sirohi,2025-04,0.4360740291595285
Rajasthan,Sirohi,2025-05,2.018463458313994
Rajasthan,Sirohi,2025-06,-0.11712799155916397
Rajasthan,Sirohi,2025-07,0.3458815183565176
Rajasthan,Sirohi,2025-08,0.008967664533623208
Rajasthan,Sirohi,2025-09,-1.4596849763525552
Rajasthan,Sirohi,2025-10,0.025082984534662723
Rajasthan,Sirohi,2025-11,-0.9979491551561246
Rajasthan,Sirohi,2025-12,-0.3066745054115421
Rajasthan,Tonk,2025-01,2.3142481178027805
Rajasthan,Tonk,2025-02,0.11306498638621128
Rajasthan,Tonk,2025-03,-1.125414213371342
Rajasthan,Tonk,2025-04,1.283622095843344
Rajasthan,Tonk,2025-05,-0.5907558897902998
Rajasthan,Tonk,2025-06,0.2212109450552166
Rajasthan,Tonk,2025-07,-1.5851645208380152
Rajasthan,Tonk,2025-08,0.3918787860797412
Rajasthan,Tonk,2025-09,-0.4560997357467875
Rajasthan,Tonk,2025-10,-0.574357840004893
Rajasthan,Tonk,2025-11,0.24370147628284197
Rajasthan,Tonk,2025-12,-0.23593420769880122
Rajasthan,Udaipur,2025-01,3.19352362975572
Rajasthan,Udaipur,2025-02,-0.3944115796200768
Rajasthan,Udaipur,2025-03,-0.19545066105799372
Rajasthan,Udaipur,2025-04,-0.010369848276207396
Rajasthan,Udaipur,2025-05,-0.11163285591200829
Rajasthan,Udaipur,2025-06,-0.7673373332921415
Rajasthan,Udaipur,2025-07,-0.5760079018276824
Rajasthan,Udaipur,2025-08,-0.00411725247671509
Rajasthan,Udaipur,2025-09,0.22531267403690705
Rajasthan,Udaipur,2025-10,-0.5115291794744826
Rajasthan,Udaipur,2025-11,-0.45933105088142756
Rajasthan,Udaipur,2025-12,-0.3886486409738894
Sikkim,East,2025-01,0.7785801233301959
Sikkim,East,2025-02,0.26915613585890275
Sikkim,East,2025-03,-0.16730687130959682
Sikkim,East,2025-04,0.09192570264502709
Sikkim,East,2025-05,-0.8850460386533517
Sikkim,East,2025-06,2.102300765966601
Sikkim,East,2025-07,-1.3312082237589289
Sikkim,East,2025-08,0.7056191430274023
Sikkim,East,2025-09,-1.7734907376896751
Sikkim,East,2025-10,-0.5669130023172009
Sikkim,East,2025-11,0.24005860204766943
Sikkim,East,2025-12,0.5363244008529541
Sikkim,East Sikkim,2025-01,-0.3748532468783096
Sikkim,East Sikkim,2025-02,0.13416498636858412
Sikkim,East Sikkim,2025-03,-0.4564742463785404
Sikkim,East Sikkim,2025-04,-0.586078500130422
Sikkim,East Sikkim,2025-05,0.009507459859140659
Sikkim,East Sikkim,2025-06,3.209050640268187
Sikkim,East Sikkim,2025-07,-0.5306751550151139
Sikkim,East Sikkim,2025-08,-0.2851376027995436
Sikkim,East Sikkim,2025-09,-0.686497063151918
Sikkim,East Sikkim,2025-10,-0.3956295012965501
Sikkim,East Sikkim,2025-11,-0.02610897628641446
Sikkim,East Sikkim,2025-12,-0.011268794559099828
Sikkim,Mangan,2025-01,-1.0307757189048738
Sikkim,Mangan,2025-02,2.3040869010814826
Sikkim,Mangan,2025-03,1.6371143770842114
Sikkim,Mangan,2025-05,-0.3638031949076025
Sikkim,Mangan,2025-06,0.3031693290896688
Sikkim,Mangan,2025-07,-1.0307757189048738
Sikkim,Mangan,2025-08,-0.3638031949076025
Sikkim,Mangan,2025-09,-0.3638031949076025
Sikkim,Mangan,2025-10,-0.3638031949076025
Sikkim,Mangan,2025-11,-0.3638031949076025
Sikkim,Mangan,2025-12,-0.3638031949076025
Sikkim,Namchi,2025-01,1.6758271149683865
Sikkim,Namchi,2025-02,1.4335388573825956
Sikkim,Namchi,2025-03,-0.7470554608895219
Sikkim,Namchi,2025-04,-0.2624789457179402
Sikkim,Namchi,2025-05,-0.6259113320966265
Sikkim,Namchi,2025-06,1.4335388573825956
Sikkim,Namchi,2025-07,-0.2624789457179402
Sikkim,Namchi,2025-08,-0.2624789457179402
Sikkim,Namchi,2025-09,-1.2316319760611036
Sikkim,Namchi,2025-10,-1.2316319760611036
Sikkim,Namchi,2025-11,-0.6259113320966265
Sikkim,Namchi,2025-12,0.7066740846252232
Sikkim,North,2025-01,0.11319511213156268
Sikkim,North,2025-02,-0.3424785021999671
Sikkim,North,2025-03,-0.09511282584856517
Sikkim,North,2025-04,-1.0151395519274635
Sikkim,North,2025-05,0.026400137973176127
Sikkim,North,2025-06,1.4151197245073621
Sikkim,North,2025-07,-1.4491144227193966
Sikkim,North,2025-08,0.026400137973176127
Sikkim,North,2025-09,-0.667959655293917
Sikkim,North,2025-10,0.026400137973176127
Sikkim,North,2025-11,-0.4943697069771436
Sikkim,North,2025-12,2.456659414408002
Sikkim,North Sikkim,2025-01,-0.8612633580387635
Sikkim,North Sikkim,2025-02,0.6652872645928173
Sikkim,North Sikkim,2025-03,-0.40742398374288813
Sikkim,North Sikkim,2025-04,0.5415128897848512
Sikkim,North Sikkim,2025-05,2.521902886712307
Sikkim,North Sikkim,2025-06,-0.8818924205067578
Sikkim,North Sikkim,2025-07,-0.6962308582948087
Sikkim,North Sikkim,2025-08,0.3558513275729022
Sikkim,North Sikkim,2025-09,-1.0675539827187068
Sikkim,North Sikkim,2025-10,-0.6962308582948087
Sikkim,North Sikkim,2025-11,-0.38679492127489373
Sikkim,North Sikkim,2025-12,0.9128360142087493
Sikkim,South,2025-01,1.1689925266628522
Sikkim,South,2025-02,0.2548655090469958
Sikkim,South,2025-03,-0.9154776322711676
Sikkim,South,2025-04,2.3686485295910256
Sikkim,South,2025-05,-0.6567282983062674
Sikkim,South,2025-06,0.3384614477125788
Sikkim,South,2025-07,-0.3183637846598598
Sikkim,South,2025-08,9.69340661711848e-05
Sikkim,South,2025-09,-1.011015847888977
Sikkim,South,2025-10,-1.120202380023616
Sikkim,South,2025-11,0.7166335511997406
Sikkim,South,2025-12,-0.8259105551294715
Sikkim,South Sikkim,2025-01,0.05633682963410519
Sikkim,South Sikkim,2025-02,-0.45567886060615714
Sikkim,South Sikkim,2025-03,2.0590884675650427
Sikkim,South Sikkim,2025-04,-0.034285416426118244
Sikkim,South Sikkim,2025-05,0.2511746586635855
Sikkim,South Sikkim,2025-06,1.5833216757488697
Sikkim,South Sikkim,2025-07,-1.5884569363589496
Sikkim,South Sikkim,2025-08,-0.7003589249687603
Sikkim,South Sikkim,2025-09,0.7269414504797584
Sikkim,South Sikkim,2025-10,-0.24362280482523427
Sikkim,South Sikkim,2025-11,-0.8906656416952295
Sikkim,South Sikkim,2025-12,-0.7637944972109166
Sikkim,West,2025-01,0.6897498384284471
Sikkim,West,2025-02,1.0474830718727093
Sikkim,West,2025-03,-1.2746613640713298
Sikkim,West,2025-04,-0.973990639417304
Sikkim,West,2025-05,2.432716053314471
Sikkim,West,2025-06,-0.9256685586693355
Sikkim,West,2025-07,-0.8048633567994143
Sikkim,West,2025-08,-0.21809523343122603
Sikkim,West,2025-09,-0.3619109499430368
Sikkim,West,2025-10,0.4515107426477651
Sikkim,West,2025-11,0.12130985753664769
Sikkim,West,2025-12,-0.18357946146839152
Sikkim,West Sikkim,2025-01,-0.35912921015412463
Sikkim,West Sikkim,2025-02,0.17313064003405756
Sikkim,West Sikkim,2025-03,1.8309107576988237
Sikkim,West Sikkim,2025-04,-1.1664896570687835
Sikkim,West Sikkim,2025-05,0.37574820997086256
Sikkim,West Sikkim,2025-06,-0.839957209649966
Sikkim,West Sikkim,2025-07,-0.839957209649966
Sikkim,West Sikkim,2025-08,-0.4101623643294711
Sikkim,West Sikkim,2025-09,-0.011067150817582956
Sikkim,West Sikkim,2025-10,-1.3096615763216497
Sikkim,West Sikkim,2025-11,0.8178229080148001
Sikkim,West Sikkim,2025-12,1.7388118622730036
Tamil Nadu,Ariyalur,2025-01,3.1701978491647536
Tamil Nadu,Ariyalur,2025-02,-0.4168083097875815
Tamil Nadu,Ariyalur,2025-03,-0.3786122949383945
Tamil Nadu,Ariyalur,2025-04,-0.3977261975002537
Tamil Nadu,Ariyalur,2025-05,-0.6696227974563914
Tamil Nadu,Ariyalur,2025-06,-0.374335698196877
Tamil Nadu,Ariyalur,2025-07,-0.8686254024970098
Tamil Nadu,Ariyalur,2025-08,-0.02484614617134593
Tamil Nadu,Ariyalur,2025-09,-0.07577640122393992
Tamil Nadu,Ariyalur,2025-10,-0.27477731075099804
Tamil Nadu,Ariyalur,2025-11,0.18133681804575905
Tamil Nadu,Ariyalur,2025-12,0.12959589131228136
Tamil Nadu,Chengalpattu,2025-01,1.1038311938928544
Tamil Nadu,Chengalpattu,2025-02,-1.685942071240863
Tamil Nadu,Chengalpattu,2025-03,-0.7129538650372907
Tamil Nadu,Chengalpattu,2025-04,-1.1003288409894765
